Gene Symbol,Pearson,Spearman
ANKLE2,0.601238498,0.59626848
L1TD1,0.601162582,0.293805037
GNPDA1,0.601144805,0.559472854
HDDC3,0.601087713,0.588357354
EEFSEC,0.600983932,0.616833554
BMPR2,0.600926862,0.574225991
ITGA11,0.600857905,0.362223831
KLC2,0.60083464,0.57444147
TTF2,0.600788793,0.619004928
AZI1,0.600761455,0.575905033
SULT2B1,0.600750222,0.618532427
FBXO7,0.600716396,0.5572996
STMN3,0.600686775,0.604809575
GBA,0.600684826,0.582319986
XPR1,0.600670753,0.534013977
CCRN4L,0.600618779,0.585564483
PAPSS1,0.600594591,0.587628103
HBS1L,0.600563256,0.568300054
PPAT,0.600549301,0.575465588
UBOX5,0.60040433,0.591058992
PIK3R1,0.600298608,0.590088412
AMOT,0.600237402,0.611427213
MFSD2A,0.60020585,0.661506708
ERICH1,0.600194989,0.599536411
SLC4A7,0.600186398,0.596158971
DNMT3B,0.600126473,0.676428888
KRAS,0.600092138,0.380383734
ZBED1,0.600016257,0.604479945
CEP250,0.600000658,0.623581498
CYB5D2,0.5999076,0.599822609
ADAL,0.599902471,0.59225573
FAM76B,0.59988104,0.56904523
DVL2,0.599872801,0.580978622
WIBG,0.599869996,0.592109969
HSD17B10,0.599856856,0.592710387
JAM2,0.599734905,0.485457603
GPR116,0.599713915,0.25916873
TRIM14,0.599663814,0.58622376
FGG,0.599621585,0.105791325
CHRD,0.599603207,0.545299145
ALG2,0.599581431,0.616969617
GPATCH1,0.599474183,0.607307943
PRKAR2A,0.599317809,0.623647532
FAHD2B,0.599245211,0.601354994
TLE2,0.599230034,0.608819584
USP10,0.599178229,0.540866482
NEK7,0.59916661,0.539533343
KARS,0.599108759,0.570912518
SULT1A1,0.599081526,0.626318294
CRY1,0.599051292,0.241348089
TM9SF3,0.599043309,0.566007186
LRRC47,0.598973689,0.59246599
CTIF,0.598959854,0.631681146
ARF6,0.598938138,0.581908741
CD33,0.598877712,0.553209174
PLA2G15,0.598826815,0.580700151
SLC4A4,0.598662076,0.655013969
NFATC3,0.598598593,0.547864854
IL2RG,0.59856912,0.382486222
B4GALT6,0.598553153,0.636523885
FAM114A2,0.598536779,0.589839661
PDE8A,0.598435994,0.576142683
ZNF184,0.598227633,0.556722329
APEX1,0.598151774,0.55771625
SLC22A5,0.598148263,0.597970022
PRPS1,0.598082788,0.583793889
GPR107,0.598046288,0.539031389
RAP1GDS1,0.598043546,0.602376527
RHPN2,0.5980403,0.658211637
XPNPEP1,0.598036869,0.596352609
ZNF532,0.598001717,0.692846678
CCDC88B,0.597947266,0.32466153
XAGE1A,0.597937946,0.592156578
VRK3,0.59786626,0.582388945
UHRF1BP1L,0.597733145,0.574836478
SEC31A,0.597728392,0.499730458
NUDT19,0.597721637,0.56275506
GFPT2,0.59771356,0.597961868
CUL4A,0.597700305,0.579868261
SLC23A2,0.597614424,0.612063101
NR0B1,0.59759691,0.510218728
ITGAX,0.59757551,0.412639361
CPLX1,0.597470982,0.640046579
PAH,0.597385671,0.360283785
ABHD14A,0.597307936,0.621059491
TOR1AIP1,0.597212185,0.567941683
LRRC8A,0.597184058,0.614392638
PRPF40B,0.597145031,0.621676786
MEPCE,0.597124196,0.602628209
BTN2A1,0.597101117,0.600825075
APLF,0.597002881,0.642307564
SERAC1,0.596930242,0.531206872
SNAP25,0.596925054,0.558915517
B3GNT2,0.59690125,0.622579458
CXCR4,0.596892006,0.517730894
CLASP2,0.596875364,0.581378588
QSER1,0.596769225,0.58409633
CTPS1,0.59672457,0.536350541
STAT5B,0.596625952,0.586024758
ARPC1B,0.59652648,0.533654653
NUMA1,0.596506294,0.603647391
CLRN3,0.596485662,0.48789917
ZIC2,0.596480649,0.624423963
ISPD,0.596463006,0.650857465
CXorf38,0.596278663,0.581664709
GRIP1,0.596253367,0.601018724
CYTIP,0.596247044,0.334700855
PMEPA1,0.596237091,0.720528455
GPALPP1,0.5961237,0.580014877
SPOCK1,0.596081093,0.641090461
FXN,0.596038749,0.600394325
BCOR,0.596026533,0.615467739
SEMA3B,0.595984977,0.623608884
SIRT7,0.595917395,0.566414955
TMEM246,0.5958702,0.707039851
AAK1,0.595840552,0.563145155
C1orf198,0.595802607,0.552407664
SOX9,0.595734677,0.707691338
MAGEC1,0.595729165,0.450839149
CECR5,0.59572307,0.619391028
IQSEC1,0.59567071,0.575973005
ERLIN1,0.595642959,0.573754809
FUT1,0.595641947,0.643977591
NUDT16L1,0.595579074,0.634706722
DHPS,0.595549753,0.574274387
DTNA,0.595472268,0.641648969
CDKN2A,0.595457817,0.661767404
LPHN3,0.595358344,0.533441142
STXBP4,0.595268003,0.590684568
FOXK1,0.595151523,0.580865824
OCA2,0.595111528,0.441204826
TENC1,0.59506691,0.65890506
APOBEC3F,0.594939509,0.583635933
PAFAH1B3,0.594910269,0.612100005
GALK1,0.594902048,0.64899527
DCN,0.594858816,0.344463002
PPIF,0.594848695,0.557611677
ITIH5,0.594836176,0.402810541
P2RY2,0.594679961,0.599604743
CASP2,0.594670003,0.561579369
BAX,0.594650464,0.596579851
LPIN1,0.594636522,0.573886822
SUMO3,0.594633252,0.512106698
TMEM134,0.594625708,0.565971318
PYROXD2,0.594584018,0.652438651
CFP,0.594572197,0.480566281
HNRNPA0,0.594505533,0.596003873
SOX11,0.594442888,0.545787546
PRRX2,0.59443214,0.612654613
BAZ1A,0.594381812,0.582596813
PBDC1,0.594252511,0.548349027
CX3CL1,0.594216868,0.599661574
PITPNM1,0.59419316,0.564077381
CD27,0.594109308,0.61986249
PARP14,0.594034206,0.593807354
CYTH3,0.593975021,0.611419379
UCHL5,0.593930589,0.582616083
PDIA2,0.593920505,0.229907773
TRIM71,0.593891895,0.261396181
ACAP1,0.593717781,0.381517293
KLB,0.59369777,0.11198946
TMEM14C,0.593645038,0.581632082
BTK,0.593631333,0.319396706
MMP9,0.593598106,0.211362287
FAIM,0.593535447,0.575845059
MTHFD2,0.593532418,0.539872679
GGH,0.593517577,0.565820363
PLBD2,0.59350698,0.533556189
SLC35F6,0.593486422,0.587496269
KLHDC7A,0.593419922,0.708403361
ZADH2,0.593411823,0.607318988
GGCX,0.593374852,0.577530979
THEMIS,0.593359589,0.274151822
CADPS,0.593340819,0.49
MYD88,0.593287206,0.529476403
KIAA0922,0.593230451,0.537269291
CHSY1,0.593097402,0.512326098
CREG1,0.593075795,0.529989141
KLHL22,0.593044311,0.520819048
IFT27,0.592998245,0.567485789
MAN1B1,0.592973088,0.531639552
GGA3,0.592950164,0.571686363
ANXA9,0.592948261,0.549569748
NKX2-2,0.592916881,0.417384096
HMGCS1,0.592888906,0.574621243
DNM2,0.592812459,0.544549123
PRRX1,0.592760057,0.598873884
HDAC9,0.592730342,0.612860907
TRIM68,0.592621124,0.31188518
ZMAT3,0.592593706,0.580799761
IDH3A,0.592588813,0.580693571
FABP7,0.592462315,0.365908344
PTGDS,0.592457289,0.289796205
TLN2,0.592416546,0.605209183
ZNF627,0.592413772,0.515680955
STK17A,0.592393326,0.562618654
SLC44A3,0.592349583,0.528693529
CHPF,0.592343091,0.547620283
PHF8,0.592244743,0.563371693
GUSB,0.592240773,0.610353271
TCIRG1,0.592200438,0.592422986
NYNRIN,0.592194613,0.583890374
NCR3LG1,0.59216004,0.652804871
XPNPEP3,0.592083657,0.570393879
VAV1,0.59207493,0.491966354
ITM2B,0.592033704,0.570749665
ESPNL,0.591877266,0.309681353
ROR2,0.591811995,0.550035637
LYPD5,0.591789512,0.418172487
CCSER1,0.5913285,0.616050335
UNK,0.591275589,0.565874178
PSG6,0.591175743,0.410977447
PIAS2,0.591134691,0.618831569
TXLNG,0.591125842,0.592999904
TM7SF3,0.59111707,0.583387441
ALKBH5,0.591039004,0.566263568
LACE1,0.591018955,0.590570358
FTO,0.591007617,0.58495642
DAK,0.590987941,0.573078252
YTHDF2,0.590987728,0.580792505
WNK4,0.590948,0.568598383
NUDT5,0.590929941,0.583475232
MAFF,0.590887711,0.532031192
ANKS6,0.590758759,0.545694763
TP53,0.590735746,0.634068013
UEVLD,0.590636631,0.564362748
ZHX1,0.590619084,0.526604267
USP15,0.59058633,0.558483751
CCDC80,0.59055257,0.560258065
YLPM1,0.590499507,0.573854447
GATAD2B,0.590423516,0.564272437
FAM174B,0.590270445,0.67899268
TBC1D10A,0.590185891,0.594545133
IPO5,0.590180654,0.545796723
FAM171B,0.590138887,0.586083166
SIK1,0.590130058,0.496388029
RIC8A,0.589923766,0.517777773
CCND3,0.58982512,0.556941736
TNFRSF17,0.589728804,0.534313725
SETD7,0.589649986,0.584437195
DENND1C,0.589634439,0.546330604
MBNL3,0.58941715,0.593697442
RNF128,0.589397142,0.817905193
MAP4K3,0.58936121,0.507722803
FKBP15,0.589338013,0.589480821
CYP7B1,0.589266775,0.681565379
BLVRB,0.589250231,0.527327118
F7,0.589194783,0.306036779
RNF14,0.589193735,0.580867704
FUBP3,0.589159935,0.520434651
PSAP,0.589147398,0.550818143
GAS2,0.589139831,0.580947183
HSD17B4,0.589113937,0.503646451
GABPB2,0.58909883,0.598161463
NSFL1C,0.589072394,0.572309341
GPR133,0.588988536,0.620227038
SLC25A42,0.588912602,0.48242219
GLYR1,0.58889707,0.517174649
PNKP,0.588893942,0.572223567
OPHN1,0.588736985,0.500659507
HSPH1,0.588708119,0.575237406
DCP2,0.588658864,0.587965559
ITGA9,0.588617839,0.546296658
LSP1,0.588588494,0.25269859
KDM5B,0.588568739,0.580338787
COL21A1,0.588516846,0.288648717
MTHFS,0.588416348,0.569520394
CABLES1,0.588163801,0.597600857
PON1,0.588146852,0.562385817
OTUD1,0.588137907,0.599171901
WDR45B,0.588124157,0.538807906
PA2G4,0.588097729,0.574746732
PREP,0.588067122,0.531585503
EXTL3,0.588060343,0.554498606
ZBED3,0.588056581,0.621625404
CEP128,0.588027336,0.523005105
TUBD1,0.587966428,0.478974359
PROSER1,0.587954698,0.613451741
B3GAT3,0.587949917,0.587385351
TMEM109,0.587938299,0.556976479
ZBTB46,0.5879182,0.572039072
ZNF302,0.587885622,0.440004029
SCFD1,0.587870276,0.577137593
ARRB2,0.587806466,0.557813069
VPS9D1,0.587792933,0.625955204
STX10,0.587782083,0.570451317
REV3L,0.587684075,0.609554768
TTC39C,0.587578036,0.605753099
ZFPM1,0.587562773,0.597558782
UGP2,0.587503571,0.493204116
HIVEP2,0.587435193,0.574955408
UBE3C,0.587432204,0.576284083
NUDT9,0.587418176,0.563468747
ADSL,0.587383216,0.602279708
NIT2,0.587377779,0.537299459
DYNC1LI2,0.587265181,0.496287044
UTY,0.587235026,0.511360952
RAP1B,0.587224618,0.517109206
SCAMP3,0.5871037,0.62089125
MAP4K2,0.587101286,0.59510266
C3orf33,0.587076921,0.575772213
EIF2D,0.586958782,0.673665745
RPRD2,0.586938254,0.562790545
HDAC4,0.586892111,0.639945163
CCSER2,0.586890162,0.540466926
DNASE2,0.58687509,0.527714629
C12orf10,0.586845495,0.549420144
NADSYN1,0.586842047,0.533785381
CAMKK2,0.586764664,0.549279391
ACY3,0.586712593,0.628393898
SNX2,0.586542936,0.571744878
LPCAT4,0.586539601,0.564522944
RARG,0.586483633,0.657781304
DHX40,0.586404188,0.441456325
CTNNA1,0.586313189,0.43344104
PPP2R2A,0.586293678,0.584966055
LRP12,0.58627233,0.70788805
ARHGAP22,0.586180598,0.644244105
PNPO,0.58614878,0.568665239
HPRT1,0.58614768,0.613059499
ENTPD6,0.586132385,0.659096626
SRPX2,0.586119486,0.709434532
RAB43,0.586110595,0.542469183
KRI1,0.586069705,0.59502041
ENTPD2,0.585994468,0.677292293
ULBP1,0.585988983,0.626108565
TPPP3,0.585988265,0.67882547
DLX2,0.585910405,0.6042341
INSIG2,0.585885642,0.612245677
TMC6,0.585867548,0.667376637
BCKDHB,0.585853113,0.548108625
LMAN2,0.58581489,0.54646482
IL37,0.585725671,0.425291117
ACAD8,0.58561966,0.569804036
GCSAM,0.585607612,0.466666667
S100B,0.585601752,0.386009382
AXIN2,0.585583646,0.623038229
B3GNT3,0.585490697,0.696582903
IRX5,0.585481414,0.653267785
SMTN,0.585464522,0.591927141
PAFAH2,0.585407136,0.56334778
TBC1D24,0.585389099,0.566515702
SPRY2,0.585319628,0.669956815
ANKS1A,0.585275516,0.465957602
ANKRD54,0.585240659,0.556464427
ARID1B,0.585170445,0.519446253
CHGB,0.585120954,0.347685902
SEPT9,0.585099509,0.554802755
SKP2,0.585091393,0.535581205
OAS1,0.585088499,0.608150812
OSBPL6,0.585044173,0.771990913
DPP9,0.584987253,0.572250592
CROCC,0.584939349,0.546983694
PROX1,0.58492791,0.431048589
TMOD1,0.58490733,0.567990786
RIPK3,0.5847014,0.707901277
CHMP1B,0.584661559,0.545828212
TRIM4,0.584642973,0.360006533
LRRC57,0.584551919,0.570456153
GAP43,0.584440968,0.511551206
HK2,0.584408229,0.563920176
LRP4,0.584400525,0.65218047
MPI,0.58439025,0.569019615
RUFY2,0.584377592,0.555239615
ATG7,0.584354482,0.532558861
C3orf14,0.584347718,0.351248332
EPHX4,0.584241671,0.778370037
AFF1,0.584120427,0.508270327
PPP1R1A,0.584109778,0.383662516
JARID2,0.584017903,0.592632068
FAM84A,0.583990018,0.527551849
PARP16,0.583971188,0.584676351
MTF2,0.583957201,0.579937723
PHYKPL,0.58393111,0.56253332
ZDBF2,0.583920618,0.589011663
LMO4,0.583897587,0.497217907
C1QBP,0.583869414,0.590661212
ULK3,0.583838443,0.536072623
ABCC5,0.58382796,0.513037804
GRAP,0.583725343,0.351047588
ZNF598,0.583722892,0.567756505
PSMD5,0.583687959,0.50832642
MAD2L2,0.583590687,0.523279608
FCER2,0.583511779,0.282956359
TSFM,0.583463492,0.44269288
APOC2,0.583405037,0.508401113
ZSCAN21,0.583401575,0.576600917
MUC21,0.583375994,0.135319939
NUDCD1,0.583369204,0.545030867
SLC35A3,0.583333623,0.593320461
SRSF12,0.58325997,0.685912179
SCUBE2,0.583256807,0.422408964
NSDHL,0.583213905,0.551543344
ANKRD28,0.583102324,0.563452297
PPP3CC,0.582881588,0.579961139
BCL2L15,0.582852747,0.548687457
SLC35B4,0.58284688,0.580215659
TBL2,0.582739082,0.564470775
FN3KRP,0.582647405,0.551653558
RNF24,0.582593309,0.591643652
POGLUT1,0.582534783,0.546791231
DPYSL4,0.582398112,0.690378564
CPT2,0.582374889,0.580427554
GLI3,0.582290179,0.71900824
CLTB,0.582171605,0.561717077
CCDC28B,0.582149679,0.609958397
ZNF609,0.582118144,0.573237815
LIG3,0.582099654,0.588912362
USP32,0.582090918,0.561328728
HCFC2,0.582075399,0.572039961
TLK2,0.58202344,0.541970498
GGPS1,0.581988971,0.569271532
GNG2,0.581819577,0.660577953
DOCK7,0.58179924,0.576791207
VANGL2,0.581797813,0.64753439
ZBED5,0.581727059,0.577606363
FRG1,0.581684041,0.534896143
INPP5B,0.581678242,0.520868071
FER,0.58165087,0.536394791
NUCB2,0.58162379,0.561995784
LTBP4,0.581619885,0.633371513
CYP4F3,0.581176596,0.55281294
CGNL1,0.581167079,0.605927722
ZMYM4,0.581157111,0.519473277
CASC4,0.581134343,0.551830981
SPANXA1,0.581115366,0.588093299
RAB11FIP4,0.581098316,0.614409159
C11orf95,0.58089389,0.584343891
STARD3NL,0.580870784,0.522224484
PRKRA,0.580866555,0.581025622
RBBP9,0.580855368,0.562592755
LIMK1,0.580853202,0.526145344
TDG,0.580841599,0.592713018
GLIS3,0.580661698,0.671426053
TBKBP1,0.580619256,0.728310676
CASP3,0.580541443,0.526760305
PNMAL1,0.580540149,0.697267216
PCP4L1,0.580478427,0.489920168
MIER2,0.580476544,0.436243865
DLST,0.580467256,0.562984417
PFKM,0.58039783,0.556419301
RAP2C,0.580279119,0.525122682
HGSNAT,0.580240813,0.577660115
MLLT3,0.580196638,0.664919722
ZFPL1,0.580060284,0.579502605
BID,0.580042812,0.537895599
C2CD5,0.579948446,0.569165548
HSPG2,0.579915022,0.604976536
NEK9,0.579900251,0.595430245
BNC2,0.579898653,0.658788356
IFIT2,0.579863184,0.6383731
WRN,0.579859727,0.557374094
HEXDC,0.579830207,0.508894879
NR4A1,0.579768122,0.539145299
GALT,0.579757986,0.580764105
IMPA2,0.57962943,0.694127826
RBM26,0.579588239,0.584296313
SPIN4,0.579565392,0.593155613
FUNDC2,0.579549922,0.557104083
SLC14A1,0.579479842,0.535510429
UBE2O,0.579473967,0.551714657
COQ9,0.579336506,0.549153423
RSBN1,0.579327701,0.5468434
TPP1,0.579264188,0.56572472
KCNQ5,0.579230633,0.66495064
SAMD4B,0.579214882,0.548653819
KDM5C,0.579194626,0.504412072
UHRF2,0.579173635,0.559638292
LY96,0.579042159,0.72428885
REM1,0.579025267,0.263305366
ACTL8,0.578966814,0.449236822
CHID1,0.578948688,0.521639716
TRIM65,0.578930909,0.582215883
MROH6,0.578817246,0.56372549
CHKA,0.578801411,0.57201621
MDFIC,0.578780578,0.632652904
SMOX,0.57877335,0.601126953
SNRK,0.578728542,0.549560823
EDNRB,0.578641531,0.299892283
SIDT2,0.578620251,0.580622
DCTPP1,0.578604448,0.583883423
TMEM231,0.57854293,0.57678624
PAX9,0.57848196,0.671029505
ALG14,0.57845182,0.538782732
PPARG,0.578446996,0.714164905
COL4A6,0.578402037,0.508837318
ZDHHC7,0.578368446,0.570398436
TMEM45A,0.578364345,0.491452991
WEE1,0.578358413,0.563312512
NRIP3,0.578349165,0.486068111
TRAF6,0.578314129,0.563777255
TMEM143,0.578278633,0.540308362
RIOK1,0.57824962,0.575266076
RMDN3,0.578136353,0.576085276
CBX6,0.577988626,0.495215791
PTRH2,0.577832256,0.542687475
FAM110C,0.577761899,0.665520272
REST,0.577731003,0.439855425
RNF138,0.577683948,0.596955124
CCNE1,0.577642352,0.550191984
VEZT,0.577577322,0.621450194
BET1,0.577536708,0.567729168
PRDM1,0.577478088,0.475838115
SYNE1,0.577472427,0.629142408
HLA-DQA1,0.577433454,0.653455734
LPIN3,0.577403784,0.545341322
KPNA4,0.577370698,0.583936297
ARHGAP24,0.57734684,0.662793305
ARSA,0.577305357,0.577157333
BPIFB1,0.577251192,0.517207463
ARHGDIA,0.577245383,0.545275499
PUS3,0.577228312,0.561794109
DLC1,0.577216553,0.677176843
TCEB3,0.577167392,0.514694374
SLC2A5,0.577166492,0.527793105
OTUD4,0.577153306,0.559068659
FBXO17,0.577128028,0.702495023
MARVELD1,0.577056365,0.659587588
MUC17,0.577019289,0.29859944
KIFC3,0.577003173,0.642960545
TPRN,0.576953336,0.525106865
MTF1,0.576925468,0.573981977
PDZD8,0.576856315,0.578119176
HELZ,0.576802865,0.565488547
NAALADL2,0.576723713,0.585096443
KRT17,0.576680823,0.341827542
ZBTB20,0.576620805,0.615104589
ARHGEF4,0.576500167,0.75701198
SEC23IP,0.576474549,0.560378063
PHF21A,0.576462879,0.554516999
TRMT1,0.576451365,0.550609465
ALDH16A1,0.576343133,0.568477477
NT5C2,0.576322058,0.570897008
KCTD21,0.576313353,0.558419688
AQPEP,0.576281243,0.188795518
HLA-C,0.576249619,0.686972419
CCDC91,0.57618964,0.604158275
ALS2,0.576074021,0.504135557
AGTPBP1,0.575943602,0.584934997
TMEM184B,0.575926355,0.533624669
C9orf40,0.575850744,0.5453419
PCP4,0.575813548,0.257070872
CMIP,0.575804804,0.545815328
FUBP1,0.575803882,0.542550472
LNPEP,0.57572532,0.563809257
GCFC2,0.575723499,0.529899999
FAM64A,0.575680704,0.546646421
ATM,0.575553334,0.559273107
SGTA,0.575499158,0.565904257
TATDN1,0.575496313,0.532886917
INSL4,0.575435521,0.285992736
FHIT,0.575408447,0.656426759
TSC22D1,0.57539785,0.546359158
TXNRD3,0.575394801,0.603168196
PTPMT1,0.575335927,0.55814277
MMAB,0.575309065,0.553507686
ELAC1,0.575153658,0.706189094
KLHL41,0.575153406,0.290925556
BHMT2,0.575067753,0.446760396
SFXN4,0.574990421,0.573843176
L3HYPDH,0.574984799,0.576749613
ZNF740,0.57495619,0.568478289
ARF5,0.574946496,0.580435779
LIAS,0.574875474,0.568533171
RANBP9,0.574871288,0.564553964
TMEM245,0.574866827,0.578841793
CFB,0.574810889,0.717831725
RHOB,0.574665736,0.619394318
CA4,0.574449622,0.191572109
ZNF70,0.574415199,0.723760684
CARD14,0.574392037,0.366704575
LDOC1,0.574386463,0.498023715
PCK2,0.574355936,0.566803827
PLCXD1,0.574313038,0.545803808
COMTD1,0.574293032,0.577893579
COPS7B,0.574260117,0.558236064
NFX1,0.574149603,0.557183277
MMAA,0.574138583,0.589500299
C9orf169,0.574081356,0.471620227
MEX3D,0.573853196,0.579749936
SLITRK4,0.573840874,0.560859924
ATP11A,0.573799546,0.621502305
RBM23,0.573788962,0.516112817
SSB,0.573711107,0.583176081
EBF1,0.573685246,0.705247319
DHX29,0.573610612,0.580269636
TOLLIP,0.573521275,0.563467337
USP46,0.573470439,0.456250683
SHROOM1,0.573386075,0.618537377
PIN1,0.573352248,0.562928488
TOMM34,0.57325457,0.556132369
CCDC126,0.573140153,0.630029484
LRFN3,0.573138901,0.708123249
RETN,0.573038469,0.360819994
METRNL,0.572961479,0.608068293
DLD,0.572898184,0.557465743
FAM195B,0.572891735,0.579743947
PCOLCE2,0.572873767,0.59889336
EML3,0.572864981,0.559234802
ATIC,0.572733185,0.549187262
SLC5A6,0.572698304,0.581805608
JPH2,0.572605601,0.614740957
UNC119,0.572592179,0.529661245
SYN2,0.572541123,0.710714286
SLC35B3,0.572408934,0.490817042
PARP12,0.572400237,0.540586754
DAPL1,0.572396831,-0.02014652
RNF2,0.572310195,0.523537554
LSAMP,0.572280812,0.518684093
UNC13B,0.572268309,0.64121732
SNX21,0.572233906,0.606637788
PCBD2,0.572219813,0.574732632
CDR2,0.572149875,0.572729765
TCF7L2,0.572137247,0.597140076
PPP1R37,0.572132893,0.575458911
SELT,0.572126738,0.583275814
LRRN4CL,0.572072768,0.294117647
DECR2,0.572020684,0.62215248
DPCD,0.571979486,0.613314056
PRPH,0.571977358,0.408289153
CBX4,0.571932381,0.588898028
POGZ,0.571922697,0.554777375
CSF2RB,0.571733771,0.2
MTSS1L,0.571725138,0.569099018
TMEM192,0.571687881,0.565186811
UBQLN4,0.571687738,0.56941582
FH,0.571681097,0.563398717
QPCTL,0.571636665,0.568639335
CES2,0.571595355,0.492013481
FGF1,0.571541595,0.676740375
SPRR1B,0.571534823,0.493070515
IRF2,0.571518789,0.576833601
DGAT1,0.571455631,0.538921056
LRRC32,0.571422922,0.441811803
SEMA4A,0.571333469,0.631353457
NETO2,0.571331411,0.560751203
PGM2,0.571271845,0.573529211
IGHMBP2,0.571219473,0.463775375
WDTC1,0.571217213,0.548553797
GTF2IRD1,0.571200211,0.603274043
AKAP13,0.571176116,0.499839262
SLC35B1,0.571139173,0.566563467
SLC25A19,0.571118322,0.556814566
HDHD1,0.571068019,0.640812197
TXNIP,0.57100596,0.556959866
NUMB,0.570998915,0.559926634
TMEM176B,0.570970628,0.480578105
WAPAL,0.570894693,0.562941883
TASP1,0.570866745,0.637601643
ATRNL1,0.57086187,0.119047619
CCDC117,0.570848856,0.55729772
TTC39B,0.570832054,0.622284834
TPM4,0.570803902,0.572016299
ALKBH2,0.570695924,0.592398353
PDIA3,0.570624475,0.576228624
C8orf82,0.570612156,0.589065346
RNMTL1,0.570545589,0.568415437
EIF4E,0.570510981,0.552734545
DLG1,0.570474957,0.608964673
SGCB,0.570414126,0.671617523
ENPP5,0.570301616,0.643361077
HIBCH,0.570301191,0.541731506
FAM198B,0.570163467,0.53972451
OTUD3,0.570158355,0.502155003
EIF2AK2,0.57012185,0.57532271
ARL13B,0.570102289,0.496779869
RBP2,0.57008129,0.339385349
MFSD10,0.57005242,0.523091173
